"Category","Application_Date","Latitude","Longitude"
"MULTIFAMILY","04/05/2016","47.60838814","-122.31312008"
"SINGLE FAMILY / DUPLEX","05/24/2017","47.6767776","-122.31960641"
"SINGLE FAMILY / DUPLEX","11/14/2016","47.67254529","-122.38499182"
"SINGLE FAMILY / DUPLEX","12/07/2016","47.65459491","-122.33057073"
"SINGLE FAMILY / DUPLEX","02/24/2015","47.61121975","-122.31252897"
"MULTIFAMILY","11/03/2016","47.59811484","-122.31135554"
"SINGLE FAMILY / DUPLEX","12/02/2014","47.5244343","-122.28038406"
"MULTIFAMILY","03/23/2017","47.63940653","-122.31981844"
"SINGLE FAMILY / DUPLEX","08/23/2017","47.55547","-122.39340579"
"SINGLE FAMILY / DUPLEX","08/23/2017","47.67709476","-122.31881675"
"COMMERCIAL","12/10/2015","47.63862423","-122.32620897"
"MULTIFAMILY","02/25/2015","47.6257543","-122.32509165"
"MULTIFAMILY","11/14/2017","47.58080913","-122.31420614"
"SINGLE FAMILY / DUPLEX","08/09/2016","47.6712116","-122.33560593"
"MULTIFAMILY","08/08/2016","47.56579932","-122.37227609"
"MULTIFAMILY","11/14/2017","47.674712","-122.37850097"
"SINGLE FAMILY / DUPLEX","11/02/2015","47.5252099","-122.36213304"
"COMMERCIAL","11/22/2016","47.54592457","-122.33007959"
"SINGLE FAMILY / DUPLEX","08/23/2017","47.67711528","-122.31864492"
"MULTIFAMILY","06/06/2017","47.65315089","-122.3574304"
"SINGLE FAMILY / DUPLEX","11/14/2017","47.51404542","-122.27206703"
"SINGLE FAMILY / DUPLEX","11/19/2015","47.6665887","-122.33055629"
"SINGLE FAMILY / DUPLEX","11/14/2017","47.65341361","-122.39605656"
"SINGLE FAMILY / DUPLEX","08/23/2017","47.67712065","-122.31847594"
"COMMERCIAL","03/28/2017","47.61747557","-122.3402276"
"MULTIFAMILY","02/03/2016","47.61189738","-122.31390389"
"COMMERCIAL","11/22/2016","47.54526364","-122.33115748"
"COMMERCIAL","11/22/2016","47.54628114","-122.33029573"
"COMMERCIAL","11/14/2017","47.53872298","-122.29534964"
"SINGLE FAMILY / DUPLEX","05/23/2016","47.57009072","-122.37474717"
"COMMERCIAL","11/22/2016","47.54561126","-122.33013782"
"SINGLE FAMILY / DUPLEX","11/04/2016","47.63745013","-122.28118954"
"COMMERCIAL","03/23/2015","47.5377135","-122.28040583"
"SINGLE FAMILY / DUPLEX","02/26/2016","47.71094236","-122.30761822"
"SINGLE FAMILY / DUPLEX","11/14/2016","47.53634266","-122.36604073"
"COMMERCIAL","11/22/2016","47.54571296","-122.33054774"
"MULTIFAMILY","08/22/2017","47.59200102","-122.29409205"
"SINGLE FAMILY / DUPLEX","03/03/2016","47.57353629","-122.37787408"
"COMMERCIAL","12/08/2015","47.63838324","-122.32631986"
"SINGLE FAMILY / DUPLEX","11/14/2017","47.65032616","-122.32054109"
"SINGLE FAMILY / DUPLEX","08/12/2015","47.52217805","-122.35676112"
"SINGLE FAMILY / DUPLEX","04/14/2017","47.66208224","-122.28953039"
"SINGLE FAMILY / DUPLEX","08/26/2013","47.67833075","-122.30088425"
"MULTIFAMILY","12/02/2016","47.65841472","-122.35025522"
"COMMERCIAL","12/30/2015","47.6496355","-122.3484192"
"MULTIFAMILY","09/18/2015","47.63519519","-122.37308453"
"SINGLE FAMILY / DUPLEX","08/23/2016","47.68432343","-122.38185489"
"SINGLE FAMILY / DUPLEX","11/15/2017","47.66388615","-122.31173865"
"SINGLE FAMILY / DUPLEX","08/24/2017","47.69369983","-122.362525"
"SINGLE FAMILY / DUPLEX","11/15/2017","47.63931036","-122.31985759"
"MULTIFAMILY","09/08/2015","47.65006193","-122.37452636"
"SINGLE FAMILY / DUPLEX","10/04/2016","47.6513208","-122.33843437"
"SINGLE FAMILY / DUPLEX","11/15/2017","47.67551111","-122.38973417"
"SINGLE FAMILY / DUPLEX","12/20/2016","47.67414311","-122.38890976"
"SINGLE FAMILY / DUPLEX","11/15/2017","47.53979004","-122.28115969"
"SINGLE FAMILY / DUPLEX","08/01/2017","47.69658752","-122.34378563"
"MULTIFAMILY","01/20/2016","47.60576949","-122.32300927"
"SINGLE FAMILY / DUPLEX","12/05/2016","47.66811142","-122.3308761"
"SINGLE FAMILY / DUPLEX","11/15/2017","47.5514958","-122.37526127"
"SINGLE FAMILY / DUPLEX","01/06/2015","47.65712035","-122.34807657"
"MULTIFAMILY","08/12/2016","47.54868582","-122.28779519"
"MULTIFAMILY","10/20/2014","47.58194198","-122.40237581"
"SINGLE FAMILY / DUPLEX","08/18/2016","47.66812575","-122.33461972"
"MULTIFAMILY","11/15/2017","47.66922277","-122.37181828"
"SINGLE FAMILY / DUPLEX","04/19/2016","47.57104413","-122.37789445"
"SINGLE FAMILY / DUPLEX","04/04/2017","47.6710115","-122.28337664"
"SINGLE FAMILY / DUPLEX","09/09/2016","47.70169261","-122.37174417"
"SINGLE FAMILY / DUPLEX","02/26/2015","47.64172803","-122.34719802"
"SINGLE FAMILY / DUPLEX","02/05/2016","47.67866576","-122.29489582"
"SINGLE FAMILY / DUPLEX","04/11/2017","47.67103039","-122.28349989"
"SINGLE FAMILY / DUPLEX","06/09/2017","47.69606831","-122.34371282"
"COMMERCIAL","05/20/2015","47.61469471","-122.33435331"
"SINGLE FAMILY / DUPLEX","06/20/2016","47.68138575","-122.26986017"
"SINGLE FAMILY / DUPLEX","11/15/2017","47.66388615","-122.31173865"
"SINGLE FAMILY / DUPLEX","10/21/2016","47.56203721","-122.39798309"
"MULTIFAMILY","06/08/2017","47.60834941","-122.31385353"
"COMMERCIAL","05/20/2015","47.61457019","-122.33400784"
"COMMERCIAL","05/20/2015","47.61477643","-122.33455776"
"MULTIFAMILY","11/18/2015","47.71250742","-122.3550567"
"SINGLE FAMILY / DUPLEX","05/03/2016","47.67234067","-122.28307167"
"SINGLE FAMILY / DUPLEX","04/04/2017","47.6710085","-122.28312152"
"SINGLE FAMILY / DUPLEX","11/15/2017","47.64564144","-122.35772658"
"MULTIFAMILY","12/01/2016","47.6601553","-122.34536829"
"SINGLE FAMILY / DUPLEX","06/22/2015","47.67221265","-122.38599217"
"MULTIFAMILY","11/22/2016","47.61456684","-122.30721924"
"SINGLE FAMILY / DUPLEX","11/06/2015","47.64705911","-122.35641639"
"SINGLE FAMILY / DUPLEX","11/15/2017","47.66388615","-122.31173865"
"SINGLE FAMILY / DUPLEX","04/13/2016","47.5222024","-122.35429336"
"MULTIFAMILY","05/02/2016","47.66514341","-122.285135"
"SINGLE FAMILY / DUPLEX","03/15/2017","47.55696001","-122.38206104"
"COMMERCIAL","05/20/2015","47.61437767","-122.33412338"
"SINGLE FAMILY / DUPLEX","08/17/2017","47.69676291","-122.29222759"
"SINGLE FAMILY / DUPLEX","11/15/2017","47.66740331","-122.36709286"
"SINGLE FAMILY / DUPLEX","10/21/2015","47.63218619","-122.34882699"
"SINGLE FAMILY / DUPLEX","11/15/2017","47.51479786","-122.38898826"
"MULTIFAMILY","12/01/2016","47.58584724","-122.31625406"
"SINGLE FAMILY / DUPLEX","12/20/2016","47.58158549","-122.38959106"
"MULTIFAMILY","08/28/2017","47.72233541","-122.29118023"
"MULTIFAMILY","08/27/2017","47.67447398","-122.36530845"
"SINGLE FAMILY / DUPLEX","06/07/2017","47.66876206","-122.2647496"
"COMMERCIAL","08/27/2017","47.66669739","-122.37122887"
"MULTIFAMILY","11/14/2016","47.55651072","-122.28852733"
"SINGLE FAMILY / DUPLEX","09/02/2016","47.68078845","-122.34529257"
"SINGLE FAMILY / DUPLEX","11/21/2016","47.55091177","-122.26873227"
"COMMERCIAL","11/14/2017","47.66426914","-122.38341305"
"SINGLE FAMILY / DUPLEX","09/02/2016","47.68090278","-122.34524598"
"MULTIFAMILY","06/09/2017","47.70786818","-122.3415125"
"SINGLE FAMILY / DUPLEX","04/28/2016","47.56964185","-122.36084374"
"SINGLE FAMILY / DUPLEX","03/28/2016","47.6840174","-122.30323032"
"MULTIFAMILY","05/02/2016","47.66514341","-122.285135"
"COMMERCIAL","08/27/2017","47.66675551","-122.37203979"
"SINGLE FAMILY / DUPLEX","11/21/2016","47.6837274","-122.31066247"
"SINGLE FAMILY / DUPLEX","09/13/2016","47.6536629","-122.39987516"
"SINGLE FAMILY / DUPLEX","03/28/2017","47.53352577","-122.35820233"
"MULTIFAMILY","03/28/2017","47.61956377","-122.29909637"
"SINGLE FAMILY / DUPLEX","06/09/2017","47.65608685","-122.39974138"
"SINGLE FAMILY / DUPLEX","03/23/2017","47.71725358","-122.30764851"
"MULTIFAMILY","08/21/2017","47.69931535","-122.34007726"
"SINGLE FAMILY / DUPLEX","08/12/2015","47.56063803","-122.2923039"
"SINGLE FAMILY / DUPLEX","01/03/2017","47.67421499","-122.32936598"
"COMMERCIAL","08/27/2017","47.6670192","-122.3720858"
"MULTIFAMILY","03/18/2016","47.61050335","-122.30991781"
"MULTIFAMILY","12/07/2015","47.66269869","-122.34928634"
"MULTIFAMILY","06/07/2017","47.67047266","-122.31332502"
"SINGLE FAMILY / DUPLEX","08/27/2017","47.58524943","-122.30726674"
"MULTIFAMILY","06/11/2017","47.61941189","-122.29763449"
"SINGLE FAMILY / DUPLEX","11/28/2017","47.55019424","-122.29783604"
"SINGLE FAMILY / DUPLEX","08/12/2016","47.60063701","-122.30515026"
"SINGLE FAMILY / DUPLEX","07/27/2016","47.55047923","-122.32139337"
"COMMERCIAL","03/27/2015","47.66818029","-122.31279297"
"MULTIFAMILY","04/13/2016","47.65018253","-122.33659282"
"SINGLE FAMILY / DUPLEX","08/27/2017","47.71155452","-122.32536676"
"SINGLE FAMILY / DUPLEX","09/27/2016","47.67255031","-122.38094766"
"SINGLE FAMILY / DUPLEX","03/10/2016","47.70856596","-122.35204165"
"SINGLE FAMILY / DUPLEX","06/11/2017","47.61795826","-122.32436866"
"SINGLE FAMILY / DUPLEX","06/09/2017","47.64246442","-122.4052542"
"SINGLE FAMILY / DUPLEX","05/08/2017","47.67402797","-122.38426658"
"COMMERCIAL","02/05/2016","47.66258111","-122.29443351"
"MULTIFAMILY","11/10/2016","47.62313525","-122.35971778"
"SINGLE FAMILY / DUPLEX","08/27/2017","47.53551591","-122.28937213"
"SINGLE FAMILY / DUPLEX","06/20/2017","47.69192974","-122.3394882"
"COMMERCIAL","08/27/2017","47.666916","-122.37223815"
"SINGLE FAMILY / DUPLEX","03/09/2017","47.54074199","-122.39192679"
"COMMERCIAL","08/10/2017","47.70251949","-122.35580285"
"SINGLE FAMILY / DUPLEX","08/25/2017","47.56707465","-122.4069644"
"COMMERCIAL","01/13/2016","47.6183645","-122.30648659"
"SINGLE FAMILY / DUPLEX","02/22/2016","47.64112328","-122.31417693"
"SINGLE FAMILY / DUPLEX","06/11/2017","47.61795826","-122.32436866"
"SINGLE FAMILY / DUPLEX","06/11/2017","47.61937622","-122.29780347"
"SINGLE FAMILY / DUPLEX","06/11/2017","47.6326153","-122.35533753"
"MULTIFAMILY","06/11/2017","47.6390641","-122.3274484"
"MULTIFAMILY","09/26/2016","47.61660193","-122.305908"
"INSTITUTIONAL","11/17/2017","47.65492161","-122.31107923"
"MULTIFAMILY","03/31/2017","47.65118094","-122.34628866"
"COMMERCIAL","06/01/2016","47.69674524","-122.34613461"
"MULTIFAMILY","03/31/2015","47.69559607","-122.37308947"
"MULTIFAMILY","08/29/2017","47.5905726","-122.31464241"
"SINGLE FAMILY / DUPLEX","06/05/2017","47.55447739","-122.28995425"
"MULTIFAMILY","09/21/2017","47.67401821","-122.3831008"
"MULTIFAMILY","03/31/2017","47.63883604","-122.37523862"
"SINGLE FAMILY / DUPLEX","12/12/2016","47.6776628","-122.35614769"
"SINGLE FAMILY / DUPLEX","08/29/2017","47.68328507","-122.29835404"
"COMMERCIAL","08/29/2017","47.60166252","-122.33766756"
"SINGLE FAMILY / DUPLEX","05/19/2015","47.67180012","-122.3827123"
"COMMERCIAL","05/10/2017","47.64021493","-122.37899514"
"COMMERCIAL","11/28/2016","47.68728867","-122.3772028"
"INSTITUTIONAL","08/24/2017","47.64061193","-122.3926382"
"MULTIFAMILY","03/29/2017","47.58760885","-122.30871576"
"COMMERCIAL","01/13/2017","47.61889483","-122.33487039"
"MULTIFAMILY","08/27/2017","47.57754289","-122.41544633"
"SINGLE FAMILY / DUPLEX","03/31/2017","47.66524928","-122.37843694"
"INSTITUTIONAL","11/17/2017","47.65487201","-122.31179131"
"SINGLE FAMILY / DUPLEX","11/28/2016","47.69395074","-122.33548344"
"MULTIFAMILY","07/05/2017","47.69847057","-122.3458801"
"SINGLE FAMILY / DUPLEX","10/12/2016","47.67217332","-122.38268587"
"SINGLE FAMILY / DUPLEX","11/24/2015","47.67287564","-122.37795815"
"SINGLE FAMILY / DUPLEX","01/28/2016","47.56708134","-122.29667781"
"COMMERCIAL","06/02/2015","47.62103801","-122.33682407"
"SINGLE FAMILY / DUPLEX","09/26/2016","47.61649938","-122.30587926"
"SINGLE FAMILY / DUPLEX","06/08/2016","47.56488066","-122.36610911"
"MULTIFAMILY","06/13/2017","47.62089666","-122.302855"
"SINGLE FAMILY / DUPLEX","02/11/2013","47.69227675","-122.3078544"
"INSTITUTIONAL","11/17/2017","47.65442464","-122.31171705"
"MULTIFAMILY","03/31/2015","47.69572937","-122.37335928"
"SINGLE FAMILY / DUPLEX","04/05/2017","47.66642984","-122.28882713"
"SINGLE FAMILY / DUPLEX","12/06/2012","47.6582122","-122.34830696"
"SINGLE FAMILY / DUPLEX","06/05/2017","47.72455711","-122.30943515"
"SINGLE FAMILY / DUPLEX","10/24/2013","47.68749167","-122.32996921"
"MULTIFAMILY","11/17/2017","47.63125948","-122.35094536"
"SINGLE FAMILY / DUPLEX","01/06/2016","47.56704111","-122.29569301"
"SINGLE FAMILY / DUPLEX","08/30/2017","47.68012152","-122.34945124"
"MULTIFAMILY","11/10/2016","47.58720242","-122.31698673"
"SINGLE FAMILY / DUPLEX","10/21/2016","47.6944655","-122.3807587"
"SINGLE FAMILY / DUPLEX","11/09/2015","47.65611183","-122.35039114"
"MULTIFAMILY","03/31/2015","47.69546651","-122.37308475"
"MULTIFAMILY","08/01/2016","47.66379802","-122.35357001"
"SINGLE FAMILY / DUPLEX","06/10/2015","47.65621774","-122.35043068"
"SINGLE FAMILY / DUPLEX","08/31/2016","47.69357284","-122.36838028"
"SINGLE FAMILY / DUPLEX","05/06/2016","47.67255717","-122.37991236"
"SINGLE FAMILY / DUPLEX","09/17/2017","47.6711407","-122.38600042"
"SINGLE FAMILY / DUPLEX","02/21/2017","47.64532597","-122.36115799"
"COMMERCIAL","11/17/2017","47.57497724","-122.29627921"
"COMMERCIAL","03/18/2016","47.6401174","-122.3411204"
"SINGLE FAMILY / DUPLEX","11/18/2016","47.6908859","-122.38026529"
"SINGLE FAMILY / DUPLEX","09/21/2015","47.67883177","-122.3754301"
"SINGLE FAMILY / DUPLEX","08/03/2016","47.59276383","-122.30231236"
"SINGLE FAMILY / DUPLEX","07/13/2015","47.70450348","-122.35964237"
"SINGLE FAMILY / DUPLEX","04/03/2017","47.6038233","-122.31151785"
"MULTIFAMILY","08/30/2017","47.70135998","-122.36552842"
"MULTIFAMILY","01/20/2017","47.6399092","-122.32501366"
"SINGLE FAMILY / DUPLEX","08/30/2017","47.67328895","-122.26600239"
"MULTIFAMILY","04/03/2017","47.66105047","-122.32373743"
"MULTIFAMILY","11/17/2017","47.66540523","-122.38009226"
"MULTIFAMILY","07/21/2015","47.64322982","-122.38508834"
"SINGLE FAMILY / DUPLEX","07/02/2015","47.54020579","-122.38080873"
"MULTIFAMILY","06/25/2015","47.62614456","-122.32404498"
"SINGLE FAMILY / DUPLEX","10/01/2014","47.61735577","-122.30037116"
"MULTIFAMILY","08/30/2016","47.55466746","-122.28039943"
"SINGLE FAMILY / DUPLEX","11/09/2015","47.65621774","-122.35043068"
"SINGLE FAMILY / DUPLEX","08/30/2017","47.65716178","-122.36145931"
"COMMERCIAL","07/07/2016","47.6187587","-122.35524764"
"SINGLE FAMILY / DUPLEX","07/16/2017","47.66073577","-122.35181087"
"MULTIFAMILY","08/09/2016","47.62947714","-122.34725092"
"SINGLE FAMILY / DUPLEX","08/30/2017","47.52070042","-122.35427779"
"MULTIFAMILY","03/29/2017","47.52194092","-122.35539265"
"MULTIFAMILY","11/28/2017","47.7000189","-122.33947778"
"COMMERCIAL","03/02/2015","47.67985766","-122.32336123"
"SINGLE FAMILY / DUPLEX","01/12/2017","47.52970943","-122.38493999"
"SINGLE FAMILY / DUPLEX","01/12/2016","47.6868416","-122.27504079"
"MULTIFAMILY","07/20/2015","47.64307372","-122.38507342"
"SINGLE FAMILY / DUPLEX","08/31/2017","47.68650056","-122.29454183"
"MULTIFAMILY","06/25/2015","47.65840603","-122.32112633"
"MULTIFAMILY","01/04/2017","47.58470989","-122.31309756"
"SINGLE FAMILY / DUPLEX","07/16/2015","47.68142507","-122.32215756"
"SINGLE FAMILY / DUPLEX","12/09/2016","47.55124783","-122.38142658"
"MULTIFAMILY","05/27/2015","47.65417681","-122.37282307"
"MULTIFAMILY","08/31/2017","47.6743318","-122.3653719"
"SINGLE FAMILY / DUPLEX","12/09/2015","47.65617371","-122.32704072"
"COMMERCIAL","03/15/2017","47.65824844","-122.34287011"
"MULTIFAMILY","12/07/2016","47.61934177","-122.29887177"
"SINGLE FAMILY / DUPLEX","10/20/2015","47.61131295","-122.28909933"
"COMMERCIAL","03/15/2017","47.65820186","-122.34271168"
"MULTIFAMILY","04/06/2017","47.67044934","-122.31706547"
"SINGLE FAMILY / DUPLEX","08/08/2016","47.67782904","-122.31806297"
"MULTIFAMILY","08/31/2017","47.65067955","-122.34089578"
"SINGLE FAMILY / DUPLEX","08/31/2017","47.55838944","-122.30008928"
"MULTIFAMILY","04/06/2017","47.58076053","-122.31391481"
"SINGLE FAMILY / DUPLEX","01/04/2017","47.7246497","-122.28061653"
"SINGLE FAMILY / DUPLEX","12/28/2015","47.52614667","-122.32171101"
"MULTIFAMILY","04/06/2017","47.58076053","-122.31391481"
"SINGLE FAMILY / DUPLEX","08/31/2017","47.53109711","-122.37495865"
"MULTIFAMILY","12/05/2016","47.55055791","-122.32182413"
"SINGLE FAMILY / DUPLEX","08/08/2016","47.67782631","-122.31789451"
"SINGLE FAMILY / DUPLEX","06/13/2017","47.55210995","-122.26053187"
"MULTIFAMILY","10/05/2016","47.71616844","-122.35515819"
"MULTIFAMILY","04/06/2017","47.5505945","-122.32152625"
"MULTIFAMILY","12/05/2016","47.55055791","-122.32182413"
"COMMERCIAL","08/09/2016","47.6778653","-122.31773258"
"SINGLE FAMILY / DUPLEX","01/19/2017","47.65511068","-122.39601619"
"SINGLE FAMILY / DUPLEX","06/16/2017","47.71585912","-122.27956616"
"MULTIFAMILY","03/23/2015","47.62569697","-122.32486349"
"COMMERCIAL","09/01/2017","47.57576049","-122.38716491"
"SINGLE FAMILY / DUPLEX","10/04/2017","47.64604707","-122.386925"
"COMMERCIAL","09/03/2015","47.61058116","-122.34056296"
"SINGLE FAMILY / DUPLEX","05/25/2017","47.58766055","-122.2940575"
"SINGLE FAMILY / DUPLEX","11/20/2017","47.67333884","-122.38951484"
"COMMERCIAL","07/21/2016","47.57852034","-122.29440174"
"MULTIFAMILY","02/15/2017","47.66002305","-122.34540419"
"COMMERCIAL","01/19/2017","47.66914187","-122.37865185"
"COMMERCIAL","09/08/2015","47.54620792","-122.38766163"
"SINGLE FAMILY / DUPLEX","04/13/2017","47.6854102","-122.32913623"
"SINGLE FAMILY / DUPLEX","08/24/2016","47.6599031","-122.39686737"
"SINGLE FAMILY / DUPLEX","05/11/2016","47.67747259","-122.32617146"
"SINGLE FAMILY / DUPLEX","12/30/2015","47.57817411","-122.41174322"
"MULTIFAMILY","07/15/2016","47.59683423","-122.31004414"
"MULTIFAMILY","08/13/2015","47.6387337","-122.34357373"
"SINGLE FAMILY / DUPLEX","12/16/2016","47.57329398","-122.29551554"
"SINGLE FAMILY / DUPLEX","11/29/2016","47.6696687","-122.28133091"
"COMMERCIAL","03/10/2016","47.62004201","-122.35912476"
"SINGLE FAMILY / DUPLEX","11/07/2016","47.67366789","-122.38375625"
"SINGLE FAMILY / DUPLEX","02/24/2017","47.57197907","-122.41110158"
"MULTIFAMILY","12/01/2016","47.66516568","-122.28072141"
"MULTIFAMILY","11/28/2017","47.5397598","-122.28139124"
"COMMERCIAL","04/11/2017","47.68652548","-122.3771217"
"COMMERCIAL","04/11/2017","47.68652548","-122.37712171"
"COMMERCIAL","04/11/2017","47.68652145","-122.31237996"
"SINGLE FAMILY / DUPLEX","02/04/2015","47.671204","-122.37323639"
"COMMERCIAL","07/05/2017","47.57480568","-122.29499446"
"SINGLE FAMILY / DUPLEX","04/11/2017","47.68652548","-122.3771217"
"SINGLE FAMILY / DUPLEX","12/12/2016","47.67439709","-122.38077614"
"SINGLE FAMILY / DUPLEX","04/11/2017","47.68652548","-122.3771217"
"MULTIFAMILY","11/07/2017","47.66002305","-122.34540419"
"SINGLE FAMILY / DUPLEX","11/21/2017","47.53410773","-122.34628807"
"MULTIFAMILY","11/16/2016","47.66002218","-122.34592957"
"SINGLE FAMILY / DUPLEX","03/07/2017","47.68756244","-122.30973385"
"MULTIFAMILY","01/26/2017","47.54033379","-122.36108771"
"SINGLE FAMILY / DUPLEX","12/16/2014","47.51140495","-122.24359318"
"COMMERCIAL","11/22/2017","47.66282848","-122.31467821"
"COMMERCIAL","06/19/2017","47.66346713","-122.31388208"
"SINGLE FAMILY / DUPLEX","05/15/2017","47.53273436","-122.38551341"
"SINGLE FAMILY / DUPLEX","11/22/2017","47.58803187","-122.30868702"
"COMMERCIAL","06/16/2015","47.56069233","-122.33242251"
"SINGLE FAMILY / DUPLEX","11/22/2017","47.54142285","-122.32244628"
"SINGLE FAMILY / DUPLEX","02/01/2017","47.51075702","-122.24336271"
"COMMERCIAL","06/26/2017","47.6363793","-122.34621045"
"INSTITUTIONAL","11/15/2017","47.65415073","-122.31178683"
"INSTITUTIONAL","02/27/2015","47.54700382","-122.35308846"
"MULTIFAMILY","09/19/2016","47.66851704","-122.36007074"
"MULTIFAMILY","06/21/2017","47.58903038","-122.31571165"
"SINGLE FAMILY / DUPLEX","06/26/2017","47.5426607","-122.27764763"
"MULTIFAMILY","11/22/2017","47.62040812","-122.30280416"
"MULTIFAMILY","11/14/2014","47.65926513","-122.31637539"
"COMMERCIAL","11/09/2016","47.55227848","-122.36267068"
"SINGLE FAMILY / DUPLEX","07/27/2017","47.6882535","-122.28500375"
"SINGLE FAMILY / DUPLEX","08/31/2016","47.6526042","-122.37257511"
"MULTIFAMILY","06/27/2017","47.61718246","-122.31782678"
"SINGLE FAMILY / DUPLEX","02/26/2017","47.66182537","-122.28897808"
"SINGLE FAMILY / DUPLEX","03/03/2016","47.65881847","-122.34628057"
"SINGLE FAMILY / DUPLEX","02/16/2017","47.6347215","-122.35373766"
"COMMERCIAL","10/27/2016","47.66893707","-122.37523621"
"SINGLE FAMILY / DUPLEX","10/04/2016","47.57759391","-122.41234797"
"SINGLE FAMILY / DUPLEX","11/28/2017","47.66726641","-122.33946225"
"SINGLE FAMILY / DUPLEX","09/08/2017","47.65814934","-122.32548383"
"SINGLE FAMILY / DUPLEX","11/27/2017","47.70460014","-122.35175337"
"SINGLE FAMILY / DUPLEX","01/03/2007","47.72595502","-122.30807945"
"MULTIFAMILY","03/14/2013","47.71012276","-122.33270057"
"SINGLE FAMILY / DUPLEX","03/06/2017","47.66270393","-122.340208"
"SINGLE FAMILY / DUPLEX","03/17/2017","47.68823382","-122.35180494"
"SINGLE FAMILY / DUPLEX","09/04/2013","47.63318368","-122.27884429"
"MULTIFAMILY","11/25/2017","47.58411271","-122.31443389"
"MULTIFAMILY","09/27/2016","47.72015063","-122.31248094"
"SINGLE FAMILY / DUPLEX","12/06/2012","47.6954836","-122.34348044"
"MULTIFAMILY","12/07/2016","47.68230458","-122.32402965"
"COMMERCIAL","04/26/2016","47.55470208","-122.27016583"
"SINGLE FAMILY / DUPLEX","11/15/2017","47.69666459","-122.27843838"
